Code,Product Name,Unit,Current Stock,Sales Scheme Deal,Sales Scheme Free,Purch Scheme Deal,Purch Scheme Free
it8691,SCABOMA CT LOTION 50ML 1*50ML,PCS,0,0,0,5,1
it8684,SCABOMA LOTION 100ML 100ML,PCS,2,0,0,0,0
it8685,SCABOMA LOTION 50ML 1*50ML,PCS,0,0,0,0,0
it8916,SCABOMA P LOTION 1*50ml,PCS,0,0,0,0,0
it8692,SCABOMA SOAP 75GM 1*75GM,PCS,0,0,0,0,0
it10833,SEMALIX 14 TAB .1*10,PCS,5,0,0,0,0
it10831,SEMALIX 2MG/1.5 ML INJ PEN 1*10,PCS,5,0,0,0,0
it10832,SEMALIX 3 TAB 1*10,PCS,3,0,0,0,0
it10835,SEMALIX 4MG/3ML INJ PEN 1,PCS,0,0,0,0,0
it10870,SEMALIX 7 TAB 1*10,PCS,3,0,0,0,0
it9840,SENSICLAV 1.2 G VIAL 1,PCS,0,0,0,0,0
it9841,SENSICLAV 150 MG VIAL VIAL,PCS,0,0,0,0,0
it9842,SENSICLAV 300 MG VIAL VIAL,PCS,0,0,0,0,0
it9352,SENSICLAV 625 1*10,PCS,0,0,0,0,0
0000378,SENSICLAV BD DRY SYP 1*30ML,PCS,0,0,0,0,0
it9353,SENSICLAV DS DRY SYP 1*30ML,PCS,0,0,0,0,0
it7600,SENSICURE-K GEL 100 GM,PCS,0,0,0,0,0
it7601,SENSICURE-K GEL 50GM 50 GM,PCS,0,0,0,0,0
it8451,SENSOWASH OR 1X100ML,PCS,0,0,0,0,0
it10801,SENSUR OIL ROLL ON 10ML 10ML,PCS,0,0,0,19,1
it10564,SENSUR PAIN SPARY 75GM 1PCS,PCS,0,0,0,15,7
0000435,SERENACE 0.25MG TAB 1*10,PCS,340,0,0,0,0
it9008,SERIVA CRM 1*10GM,PCS,0,0,0,0,0
it7603,SERIVA LOTION 30ML,PCS,0,0,0,0,0
it8570,SERTA 100 TAB 1X15,PCS,18,0,0,0,0
it8167,SERTA 100MG TAB 1*15,PCS,0,0,0,0,0
it7978,SERTA 25MG TAB 1X15,PCS,30,0,0,0,0
it7979,SERTA 50MG TAB 1X10,PCS,47,0,0,0,0
it9509,SETFRAC TAB 1*10,PCS,11,0,0,0,0
it10464,SETOLAC 200 ER TABS 1*10,PCS,15,0,0,0,0
it8315,SETOLAC 300 ER TAB 1X10,PCS,43,0,0,0,0
it9805,SETOLAC MR TAB 1*10,PCS,18,0,0,0,0
it8743,SETOLAC P TAB 5*10,PCS,0,0,0,0,0
it7605,SEVISTA 30 TAB 1X10,PCS,25,0,0,0,0
it7861,SEVISTA TAB 1X10,PCS,15,0,0,0,0
it7604,SEVISTA. TAB 1X10,PCS,0,0,0,0,0
it7808,SHELCAL 250 TAB 1X30,PCS,10,0,0,0,0
it7778,SHELCAL 500 TAB 1X15,PCS,211,0,0,0,0
it10406,SHELCAL 500 TAB DIBBI 1*40,PCS,0,0,0,0,0
it10862,SHELCAL CM TAB 1*15,PCS,29,0,0,0,0
it8915,SHELCAL CT MAX CAP 1*15,PCS,0,0,0,0,0
it7612,SHELCAL CT TAB 1X15,PCS,17,0,0,0,0
it7609,SHELCAL HD 12 TAB 1X15,PCS,8,0,0,0,0
it7610,SHELCAL HD TAB 1X15,PCS,89,0,0,0,0
it8689,SHELCAL ISO CAP 1*15,PCS,1,0,0,0,0
it9236,SHELCAL JOINTS CAP 1*10,PCS,10,0,0,0,0
it7613,SHELCAL K TAB 1X15,PCS,2,0,0,0,0
it7614,SHELCAL M TAB 1X15,PCS,47,0,0,0,0
it9711,SHELCAL MOM TAB 1*15,PCS,0,0,0,0,0
it10424,SHELCAL NEU TAB 1*15,PCS,0,0,0,0,0
it7615,SHELCAL OS TAB 1X15,PCS,3,0,0,0,0
it10353,SHELCAL PRO 30 GUMMIES 01,PCS,0,0,0,0,0
it7611,SHELCAL SYP 1X200ML,PCS,6,0,0,0,0
it10623,SHELCAL TOTAL POW CHOCO 400GM,PCS,0,0,0,0,0
it10624,SHELCAL TOTAL POW VANILA 400GM,PCS,0,0,0,0,0
it8593,SHELCAL XT TAB 1*15,PCS,41,0,0,0,0
it10430,SILOCAP D CAP 1*10,PCS,0,0,0,0,0
0000262,SIMYL MCT 200GM POW 200GM,PCS,23,0,0,0,0
0000263,SIMYL MCT 400GM POW 400GM,PCS,0,0,0,0,0
0000413,SIMYL MCT OIL 100ML,PCS,5,0,0,0,0
it10261,SITAGLYN M 100/1000 TABS 10*10,PCS,0,0,0,0,0
0000581,SITAXA 100 TAB 1*10,PCS,10,0,0,0,0
it10266,SITAXA 50 TAB 1*15,PCS,0,0,0,0,0
0000495,SITAXA D 10+100 TAB 1*10,PCS,41,0,0,0,0
0000572,SITAXA D 10+50 TAB 1*10,PCS,10,0,0,0,0
0000691,SITAXA D 5+100 TAB 1*10,PCS,0,0,0,0,0
0000496,SITAXA D 5+50 TAB 1*10,PCS,5,0,0,0,0
0000601,SITAXA DM 10/100/1000 TAB 1*10,PCS,19,0,0,0,0
0000726,SITAXA DM(10/100/500) TAB 1*10,PCS,41,0,0,0,0
it10578,SITAXA E 25/100 TAB 1*10,PCS,2,0,0,0,0
it10742,SITAXA EM 25/100/1000 TAB 1*10,PCS,3,0,0,0,0
it10168,SITAXA GM IR 50/1/1000 TAB 1*10,PCS,7,0,0,0,0
it10649,SITAXA GM IR 50/1/500 TAB 1*10,PCS,15,0,0,0,0
it10164,SITAXA GM IR 50/2/1000 TAB 1*10,PCS,10,0,0,0,0
it10650,SITAXA GM IR 50/2/500 TAB 1*10,PCS,10,0,0,0,0
0000509,SITAXA M 50+1000 1*15,PCS,10,0,0,0,0
0000510,SITAXA M 50+500 TAB 1*15,PCS,50,0,0,0,0
it10490,SITAXA M XR 100+1000 TAB 1*10,PCS,0,0,0,0,0
0000647,SITAXA M XR 100+500 TAB 1*10,PCS,0,0,0,0,0
0000478,SITAZIT 100 TAB 1*10,PCS,4,0,0,0,0
0000481,SITAZIT 50 TAB 1*10,PCS,9,0,0,0,0
0000542,SITAZIT D 10/100 TAB 1*10,PCS,23,0,0,0,0
0000619,SITAZIT D 10/50 1*10,PCS,0,0,0,0,0
it10344,SITAZIT D 5/50 TAB 1*10,PCS,15,0,0,0,0
0000640,SITAZIT DM ER 1000 TAB 1*10,PCS,0,0,0,0,0
0000614,SITAZIT DM ER 500/10 TAB 1*10,PCS,0,0,0,0,0
it10346,SITAZIT GM FORTE 1 1*10,PCS,0,0,0,0,0
it10345,SITAZIT GM FORTE2 1*10,PCS,0,0,0,0,0
0000477,SITAZIT M 50/1000 1*10,PCS,0,0,0,0,0
0000476,SITAZIT M 50/500 TAB 1*10,PCS,6,0,0,0,0
0000482,SITAZIT M ER 1000 TAB 1*10,PCS,0,0,0,0,0
it10347,SITAZIT M ER 500 1*10,PCS,0,0,0,0,0
0000525,SITDC 100 TAB 1*10,PCS,0,0,0,0,0
0000526,SITDC 50 TAB 1*10,PCS,10,0,0,0,0
0000527,SITDC M 1000 TAB 1*15,PCS,6,0,0,0,0
0000528,SITDC M 500 TAB 1*15,PCS,27,0,0,0,0
it10533,SITDC-DM 1000 TAB 1*10,PCS,10,0,0,0,0
it10534,SITDC-DM 500 TAB 1*10,PCS,5,0,0,0,0
it10867,SMULYTE 4K SYP 100ML,PCS,12,0,0,0,0
it10193,SMULYTE ORAL SUSP 200ML,PCS,18,0,0,0,0
it10625,SMUTH L SYRUP 150ML,PCS,10,9,1,0,0
it10627,SMUTH CAPS 1*10,PCS,1,0,0,0,0
it10628,SMUTH CREAM 30GM,PCS,1,0,0,0,0
it10626,SMUTH FIBER 105GM,PCS,7,21,4,0,0
it10681,SMUTH SUSPENSION 110ML 110ML,PCS,0,9,1,9,1
it10682,SMUTH SUSPENSION 200ML MINT 200ML,PCS,0,9,1,0,0
it10692,SOFTERON GOLD SUSPENSION 150ML,PCS,0,9,1,0,0
it10684,SOFTRON GOLD TAB 1*10,PCS,0,9,1,0,0
it9429,SOLONEX 300MG 1*10,PCS,2,0,0,0,0
it9428,SOLONEX DT 1*10,PCS,12,0,0,0,0
it10389,SOLU-MEDROL 1G 1,PCS,5,0,0,9,1
it10301,SONADERM L CRM 30GM,PCS,6,0,0,0,0
it8053,SONADERM-NM CREAM 20GM,PCS,11,0,0,0,0
it7618,SOVENTUS DC SYP 1X100ML,PCS,0,10,1,0,0
it10784,SOVENTUS DX 12 SYP 100ML,PCS,0,0,0,0,0
it8111,SOVENTUS DX(SF) SYP 1X100ML,PCS,0,0,0,0,0
it10167,SOVENTUS LS SYP 100ML,PCS,0,0,0,0,0
it7621,SOVENTUS-JR. SYP 1X60ML,PCS,0,0,0,0,0
it7622,SPASBAL TAB 1X10,PCS,44,10,1,10,1
it9758,SPASRAX TAB 1*10,PCS,0,0,0,0,0
it10006,SPORLAC GG 0.75GM 1*10GM,PCS,0,0,0,5,1
it10841,SPRLAC GG DROP 3.5ML,PCS,8,0,0,0,0
0000153,STAFCURE LZ 600 1*10,PCS,0,0,0,0,0
0000500,STALIX 100 TAB 1*15,PCS,2,0,0,0,0
0000501,STALIX 50 TAB 1*15,PCS,6,0,0,0,0
0000514,STALIX D 10+100 TAB 1*10,PCS,48,0,0,0,0
0000583,STALIX D 10+50 TAB 1*10,PCS,6,0,0,0,0
0000584,STALIX D 5+100 TAB 1*10,PCS,0,0,0,0,0
0000600,STALIX DM 10/100/1000 TAB 1*10,PCS,19,0,0,0,0
0000602,STALIX DM 10/100/500 TAB 1*10,PCS,64,0,0,0,0
0000502,STALIX M 50+1000 TAB 1*15,PCS,17,0,0,0,0
0000503,STALIX M 50+500 TAB 1*15,PCS,15,0,0,0,0
it10311,STALIX M 50+850 TAB 1*15,PCS,5,0,0,0,0
0000747,STALIX M XR 100+1000 TAB 1*10,PCS,7,0,0,0,0
0000493,STALIX M XR 100+500 TAB 1*10,PCS,10,0,0,0,0
it10299,STILOZ 100MG 1*15,PCS,24,0,0,19,1
it10300,STILOZ 50TAB 1*15,PCS,0,19,1,19,1
0000138,STOLIV 150 TAB 1*10,PCS,19,0,0,10,3
it8568,STOLIV-300 TAB 1X10,PCS,18,0,0,2,1
it9010,STRETHRID CREEM 1*50GM,PCS,0,0,0,0,0
0000455,STYPTOVIT E TAB 40*10,PCS,5,0,0,0,0
it9797,SUPIROCIN CREM 10GM 1,PCS,0,0,0,0,0
it9796,SUPIROCIN OINT 5GM 1,PCS,0,0,0,0,0
it9462,SYMBAL 20 TAB 1*10,PCS,7,0,0,0,0
it9637,SYMBAL 30 TAB 1*10,PCS,0,0,0,0,0
it10134,SYMBAL 60 TAB 1*10,PCS,0,0,0,0,0
it7631,SYNAC M KID 1X10,PCS,80,0,0,10,1
it7756,SYNAC M TAB 1X10,PCS,51,0,0,10,1
it7637,SYNACOLD SYP 1X60ML,PCS,72,0,0,11,1
it9057,SYNFOVIR TAB 1*10,PCS,0,0,0,0,0
it9058,SYNLIDE M TAB 3*10,PCS,0,0,0,0,0
it9154,SYNLOR-5 TAB 1*10,PCS,0,0,0,0,0
it9059,SYNPIROX CRM 30GM,PCS,0,0,0,0,0
it9130,SYNPIROX VAGINAL CRM 1*30GM,PCS,0,0,0,0,0
it10240,SYNTRAN 100 CAP 1*10,PCS,0,0,0,0,0
it10241,SYNTRAN 200 CAP 1*10,PCS,0,0,0,0,0
it10397,SYNTRAN SB 130 CAP 1*10,PCS,0,0,0,0,0
0000173,SYSCAN 150 CAP 1,PCS,0,0,0,0,0
it9769,SYSCAN 200 CAP 1*4,PCS,0,0,0,0,0
it8969,T G TOR 5MG TAB 1*10,PCS,0,0,0,0,0
0000731,T G TOR EZ TAB 1*10,PCS,0,0,0,0,0
it10190,TACROZ FORTE OINTMENT 10GM,PCS,11,0,0,0,0
it10189,TACROZ OINTMENT 10GM,PCS,10,0,0,0,0
it10734,TAMBAC CV 200 TAB 1*10,PCS,0,0,0,0,0
it7641,TANCODEP 2 TAB 1X10,PCS,72,0,0,0,0
it7856,TANCODEP TAB 1X10,PCS,41,0,0,0,0
it9601,TAZOMAC 2.25 INJ 1,PCS,11,0,0,0,0
it9297,TAZOMAC 4.5 INJ VIAL,PCS,0,0,0,10,17
it9478,TAZOMAC PS INJ VIAL,PCS,68,0,0,0,0
it9850,TAZOTER 4.5 GM VIAL VIAL,PCS,0,0,0,0,0
it10905,TEDIREX 200 TAB 1*10,PCS,10,0,0,0,0
it10823,TEDIZYD TAB 1*10,PCS,10,0,0,0,0
it10463,TEGOYES 15MG CAP 1*10,PCS,0,0,0,0,0
it9586,TELDAY 20 TAB 1*15,PCS,2,0,0,0,0
it8576,TELDAY 40 TAB 10X15,PCS,7,0,0,0,0
it9463,TELDAY AM TAB 10 STR 1*10,PCS,12,0,0,0,0
it8719,TELMA 20 TAB 5*15,PCS,33,0,0,0,0
it8704,TELMA 40 TAB 1*30,PCS,52,0,0,0,0
it9022,TELMA 80 AM TAB 1*15,PCS,6,0,0,0,0
it8855,TELMA 80 H TAB 1*15,PCS,20,0,0,0,0
it8720,TELMA 80 TAB 1*30,PCS,19,0,0,0,0
0000484,TELMA ACT 40/5/12.5 TAB 1*15,PCS,3,0,0,0,0
0000483,TELMA ACT 40/5/6.25 TAB 1*15,PCS,7,0,0,0,0
it8703,TELMA AM TAB 1*15,PCS,72,0,0,0,0
it8943,TELMA AMH 40 TAB 1*15,PCS,20,0,0,0,0
0000209,TELMA AMH 80 TAB 1*15,PCS,15,0,0,0,0
it10535,TELMA AZ 40 MG TAB 1*10,PCS,2,0,0,0,0
it10536,TELMA AZ 40MG TAB 1*10,PCS,0,0,0,0,0
it8979,TELMA BETA 25MG TAB 1*10,PCS,0,0,0,0,0
it8978,TELMA BETA 50MG TAB 1*10,PCS,4,0,0,0,0
it10457,TELMA BS 2.5 TAB 10'S 1*10,PCS,10,0,0,0,0
it10458,TELMA BS 5 TAB 10'S 1*10,PCS,10,0,0,0,0
it8727,TELMA CT 40/12.5 TAB 1*15,PCS,14,0,0,0,0
it8717,TELMA CT 40/6.25 1*15,PCS,28,0,0,0,0
it10015,TELMA CT 80/12.5MG 1*15,PCS,4,0,0,0,0
it8718,TELMA CT 80/6.25 TAB 1*15,PCS,2,0,0,0,0
it10459,TELMA D 10'S 1*10,PCS,0,0,0,0,0
it10860,TELMA DAPA40/10MG 1*10,PCS,10,0,0,0,0
it8705,TELMA H TAB 10*30,PCS,42,0,0,0,0
it10444,TELMA LN BETA 25 TAB,PCS,0,0,0,0,0
it10445,TELMA LN BETA 50 TAB,PCS,0,0,0,0,0
it9028,TELMA LN TAB 1*15,PCS,15,0,0,0,0
0000381,TELMA LNB 25 TAB 1*10,PCS,0,0,0,0,0
0000382,TELMA LNB 50 TAB 1*10,PCS,0,0,0,0,0
it10571,TELMA LNC TAB 1*10,PCS,5,0,0,0,0
0000486,TELMA MCT 25/12.5 TAB 1*10,PCS,0,0,0,0,0
0000485,TELMA MCT 25/6.25 TAB 1*10,PCS,6,0,0,0,0
0000711,TELMA MCT 50/12.5 TAB 1*10,PCS,13,0,0,0,0
0000707,TELMA MCT 50/6.25 TAB 1*10,PCS,11,0,0,0,0
it10460,TELMA NB 10'S 1*10,PCS,0,0,0,0,0
it9550,TELMIDUCE 20 TAB 1*10,PCS,10,0,0,0,0
it9354,TELMIDUCE 40 TAB 1*10,PCS,11,0,0,0,0
it9355,TELMIDUCE AM TAB 1*10,PCS,20,0,0,0,0
it9894,TELMIDUCE CH TAB 1*10,PCS,0,0,0,0,0
it9356,TELMIDUCE H TAB 1*10,PCS,5,0,0,0,0
it7644,TELSAR 20MG TAB 1X15,PCS,40,0,0,0,0
it7645,TELSAR 40 MG TAB 1X15,PCS,58,0,0,0,0
it7646,TELSAR 80 TAB 1X10,PCS,12,0,0,0,0
it8622,TELSAR A TAB 1*15,PCS,0,0,0,0,0
it10756,TELSAR AM TABLETS 1*15,PCS,7,0,0,0,0
it10367,TELSAR AMH 40 TAB 1*10,PCS,31,0,0,0,0
it10368,TELSAR AMH 80 TAB 1*10,PCS,12,0,0,0,0
it9063,TELSAR BETA 25 TAB 1*10,PCS,11,0,0,0,0
it9064,TELSAR BETA 50 TAB 1*10,PCS,16,0,0,0,0
0000621,TELSAR BISO 2.5MG TAB 1*10,PCS,40,0,0,0,0
0000624,TELSAR BISO 5MG TAB 1*10,PCS,36,0,0,0,0
it9272,TELSAR CH 40/12.5 TAB 10 STR 1*10,PCS,0,0,0,0,0
it9273,TELSAR CH 40/6.25 TAB 10 STR 1*10,PCS,7,0,0,0,0
0000214,TELSAR CHM 25 TAB 1*10,PCS,0,0,0,0,0
0000215,TELSAR CHM 50 TAB 1*10,PCS,5,0,0,0,0
it8694,TELSAR H 80 TAB 1*10,PCS,10,0,0,0,0
it7643,TELSAR H TAB 1X15,PCS,10,0,0,0,0
it10556,TELSAR LNC 12.5 TAB 1*10,PCS,0,0,0,0,0
it10557,TELSAR LNC 6.25 TAB 1*10,PCS,0,0,0,0,0
it10898,TELVAS 3D TAB 1*10,PCS,0,0,0,0,0
it10897,TELVAS 40 TAB 1*10,PCS,8,0,0,0,0
it10890,TELVAS AM TAB 1*15,PCS,35,0,0,0,0
it10891,TELVAS BETA 25 TAB 1*10,PCS,30,0,0,0,0
it10892,TELVAS H 40/12.5 TAB 1*10,PCS,20,0,0,0,0
it8738,TENDOFIRM CAP 1*10,PCS,0,0,0,0,0
0000449,TENDOMAC 15'S 1*15,PCS,0,0,0,0,0
it9639,TENEBLU M TAB 1*15,PCS,0,0,0,0,0
0000211,TENEBLU TAB 1*15,PCS,17,0,0,0,0
0000330,TENEPURE M 1000 TAB 1*15,PCS,0,0,0,0,0
0000329,TENEPURE M 500 TAB 1*15,PCS,0,0,0,0,0
it9613,TENEZA M 1000 TAB 1*10,PCS,7,0,0,0,0
it9046,TENEZA M 500 TAB 1*10,PCS,0,0,0,0,0
it9047,TENEZA TAB 1*10,PCS,6,0,0,0,0
it9475,TENLIMAC 20 1*10,PCS,19,0,0,0,0
it9519,TENLIMAC M 1000 TAB 1*10,PCS,7,0,0,0,0
it9603,TENLIMAC M 500 1*10,PCS,18,0,0,0,0
it8489,TENZULIX TAB 1X10,PCS,0,0,0,0,0
it8616,TERBIMIK 250 TAB 1*7,PCS,22,0,0,10,1
it9690,TERBITOTAL 250 TAB 1*7,PCS,10,0,0,0,0
it9691,TERBITOTAL 500 TAB 1*7,PCS,5,0,0,0,0
it10246,TETRAHEAL GEL 30GM,PCS,0,0,0,5,2
it8477,TETRHEAL TAB 1X10,PCS,28,0,0,5,2
it10902,TEXARAN INJ PCS,PCS,0,0,0,21,9
it8256,TG TOR 10 TAB 1X10,PCS,4,0,0,0,0
it7651,TG TOR 20 MG TAB 1X10,PCS,2,0,0,0,0
it8258,TG TOR 40 TAB 1X10,PCS,0,0,0,0,0
it10176,TG TOR 5MG 1*10,PCS,0,0,0,0,0
it10765,TG TOR EZ TAB 1*10,PCS,0,0,0,0,0
0000741,TG TOR F 160 TAB 1*10,PCS,8,0,0,0,0
it7876,THIORIL 10 TAB 1X10,PCS,122,0,0,0,0
it7860,THIORIL 25 TAB 1X10,PCS,80,0,0,0,0
it10219,THROMBOPHOB GEL 20GM,PCS,0,0,0,9,1
it10220,THROMBOPHOB RED OINTMENT 30 GM,PCS,0,7,1,7,1
it9369,THYROX 100 TAB 1*100,PCS,16,0,0,0,0
it9491,THYROX 12.5 100,PCS,17,0,0,0,0
it9406,THYROX 125 TAB 1*100,PCS,9,0,0,0,0
it9643,THYROX 150 1*100,PCS,4,0,0,0,0
it9370,THYROX 25 TAB 1*100,PCS,45,0,0,0,0
it9368,THYROX 50 TAB 1*100,PCS,44,0,0,0,0
it9405,THYROX 75 1*100,PCS,35,0,0,0,0
0000714,THYROX 88 1,PCS,2,0,0,0,0
0000450,THYROX- 62.5 1,PCS,5,0,0,0,0
0000451,THYROX-37.5 1,PCS,1,0,0,0,0
it8138,TIDE 10 TAB 1X10,PCS,10,0,0,0,0
it9243,TIDE 20 TAB 1*10,PCS,3,0,0,0,0
it8137,TIDE PLUS 10 TAB 1X10,PCS,0,0,0,0,0
it8723,TIDE PLUS 20 TAB 1*10,PCS,7,0,0,0,0
it8244,TIDOMET FORT DE TAB 1X10,PCS,0,0,0,0,0
it9146,TIDOMET PLUS TAB 1*10,PCS,10,0,0,0,0
it10748,TOBACIN 80MG INJ VIAL,PCS,22,0,0,0,0
it10774,TOBACIN EYE/EAR DROP 5ML,PCS,29,0,0,0,0
it7657,TOLAL AM 25MG 1X10,PCS,0,0,0,0,0
it7660,TOLAL AM 50MG TAB 1X10,PCS,9,0,0,0,0
it7661,TOLAL H 50 TAB 1X10,PCS,3,0,0,0,0
it8428,TOLAL XR 100 TAB 1X10,PCS,0,0,0,0,0
it7659,TOLAL XR 12.5 MG 1X10,PCS,0,0,0,0,0
it7656,TOLAL XR 25 MG 1X10,PCS,14,0,0,0,0
it7662,TOLAL XR 50 MG TAB 1X15,PCS,8,0,0,0,0
it9922,TOLAZ DT 10 TAB 1*15,PCS,10,0,0,0,0
it8885,TOLAZ DT 2.5 TAB 1*10,PCS,10,0,0,0,0
it9255,TOLAZ DT 5 TAB 1*10,PCS,17,0,0,0,0
it10555,TOLAZ LA 210 MG INJ VAIL,PCS,0,0,0,0,0
it8222,TOLAZ-MD 2.5 1X10,PCS,0,0,0,0,0
it8223,TOLAZ-MD 5 1X10,PCS,0,0,0,0,0
0000642,TOLFESET CAP 1*10,PCS,9,0,0,10,3
it7854,TOPCID 40 TAB 1X10,PCS,0,0,0,0,0
it7664,TOPCID 40 TAB 1X14,PCS,0,0,0,0,0
it10817,TOR-F TAB 1*10,PCS,51,0,0,50,7
it10828,TOR-M TAB 1*10,PCS,39,0,0,0,0
it7665,TORCILIN 10 TAB 1X10,PCS,0,0,0,0,0
it7666,TORFIX 400 TAB 1X10,PCS,5,0,0,0,0
it7852,TORFIX TAB 1X10,PCS,10,0,0,0,0
it9247,TORGLIP 50 TAB 1*10,PCS,0,0,0,0,0
0000411,TORGLIP D 10 TAB 1*10,PCS,6,0,0,0,0
0000412,TORGLIP D 5 TAB 1*10,PCS,0,0,0,0,0
0000653,TORGLIP DM 10/100/1000 TAB 1*10,PCS,0,0,0,0,0
0000639,TORGLIP DM 100/10/500 TAB 1*10,PCS,0,0,0,0,0
it9557,TORGLIP M 50/1000 TAB 1*10,PCS,14,0,0,0,0
it9248,TORGLIP M 50/500 1*10,PCS,10,0,0,0,0
0000715,TORGLIP M OD 100/1000 TAB 1*10,PCS,0,0,0,0,0
it9781,TORGLIP M SR 500 TAB 1*10,PCS,0,0,0,0,0
it9919,TORGLIP OD 100 TAB 1*10,PCS,0,0,0,0,0
0000166,TORGLIP OD 50 TAB 1*10,PCS,0,0,0,0,0
it9981,TORGLIP R TAB 1*10,PCS,0,0,0,0,0
it7823,TORKAST-FX TAB 1X10,PCS,0,0,0,0,0
it10135,TORLEVA 1000 TAB 1*10,PCS,0,0,0,0,0
it9242,TORLEVA 250 TAB 10 STR 1*10,PCS,0,0,0,0,0
it8191,TORLEVA 500TAB 1X10,PCS,3,0,0,0,0
0000219,TORLEVA 750 TAB 1*10,PCS,10,0,0,0,0
it10055,TORLEVA SYRUP 100ML,PCS,0,0,0,0,0
it10334,TORPANEL 2 TAB 1*10,PCS,4,0,0,0,0
it10313,TORPANEL 4 TAB 1*10,PCS,5,0,0,0,0
it10499,TORPANEL 8 MG 1*10,PCS,0,0,0,0,0
it10211,TORPLAT 60 TAB 1*10,PCS,0,0,0,0,0
it9210,TORPLAT 90 TAB 1*14,PCS,10,0,0,0,0
it8756,TORVATE 200 TAB 1*10,PCS,20,0,0,0,0
it9587,TORVATE 300 TAB 1*10,PCS,20,0,0,0,0
it9689,TORVATE 500 TAB 1*10,PCS,15,0,0,0,0
it8503,TORVATE CHRONO 200 TAB 1X10,PCS,14,0,0,0,0
it8991,TORVATE CHRONO 300 TAB 1*10,PCS,14,0,0,0,0
it8237,TORVATE CHRONO 500 TAB 1X10,PCS,20,0,0,0,0
0000365,TORVOX 10 TAB 1*10,PCS,0,0,0,0,0
0000366,TORVOX 20 TAB 1*10,PCS,0,0,0,0,0
0000367,TORVOX 5 TAB 1*10,PCS,0,0,0,0,0
it10811,TRACNIL M TAB 1*10,PCS,0,0,0,0,0
it10880,TRANLOK E TAB 1*10,PCS,26,0,0,0,0
it9357,TRENAXA 500 TAB 1*10,PCS,62,0,0,0,0
it9359,TRENAXA INJ 1*5ML,PCS,150,0,0,0,0
it9358,TRENAXA MF TAB 1*6,PCS,3,0,0,0,0
it10613,TRENAXA SR 750 1*10,PCS,0,0,0,0,0
it10270,TREND XR 500 TAB 1*10,PCS,6,0,0,0,0
0000425,TRICAINE MPS GEL 200ML,PCS,100,0,0,0,0
it10221,TRICAINE RAFT 1BOT,PCS,0,0,0,0,0
it10631,TRICAINE TABLET 1*20,PCS,0,4,1,0,0
it10749,TRIGAN D TAB 1*10,PCS,3,0,0,0,0
it7669,TRIKA 0.25MG 1X15,PCS,160,0,0,0,0
it7670,TRIKA 0.5MG 1X15,PCS,39,0,0,0,0
it7866,TRIKA SR .5 TAB 1X10,PCS,0,0,0,0,0
it10840,TRILAXA 200ML SUSP 200ML,PCS,21,0,0,0,0
it7902,TRILOSAR 12.5 TAB 1X10,PCS,12,0,0,0,0
it7903,TRILOSAR 6.25 1X10,PCS,0,0,0,0,0
it9488,TRIMACSART TAB 1*10,PCS,13,0,0,0,0
it10234,TRIMETRIDE 1 MG TAB 1*10,PCS,0,0,0,0,0
it7672,TRINCICALM FORT TAB 1X10,PCS,90,0,0,0,0
it7673,TRINCICALM PLUS TAB 1X10,PCS,110,0,0,0,0
it7671,TRINERGIC L CAP 1X15,PCS,13,0,0,0,0
it10179,TRINEXOVAS 20 1*15,PCS,11,0,0,0,0
it10180,TRINEXOVAS 40 1*15,PCS,6,0,0,0,0
it9521,TRIOLMESAR CH 20 1*10,PCS,15,0,0,0,0
it9497,TRIOLMESAR 20 TAB 1*10,PCS,7,0,0,0,0
it9498,TRIOLMESAR 40 TAB 1*10,PCS,13,0,0,0,0
it9900,TRIOLMESAR CH 40 1*15,PCS,0,0,0,0,0
it9522,TRIOLMISAR CH 40 1*10,PCS,9,0,0,0,0
it9604,TRIOLSAR 20 TAB 1*10,PCS,1,0,0,0,0
it10447,TRIOLSAR 20HS TAB,PCS,0,0,0,0,0
it9605,TRIOLSAR 40 TAB 1*10,PCS,0,0,0,0,0
it8695,TRIPOSMIL 2MG TAB 1*10,PCS,0,0,0,0,0
it7676,TRISOLENE SYP 1X200ML,PCS,0,10,1,10,1
it10031,TRISOLIN S SYP 1*200ML,PCS,0,0,0,5,1
it7677,TRISOLINE DROP 1X15ML,PCS,91,0,0,10,1
it9233,TRITELSAR 40 TAB 1*10,PCS,12,0,0,0,0
it10047,TRITELSAR 80 TAB 1*10,PCS,10,0,0,0,0
it8195,TRIVOGLITOR 1 TAB 1X10,PCS,8,0,0,0,0
it8196,TRIVOGLITOR 2 TAB 1*10,PCS,20,0,0,0,0
0000174,TRIVOGLITOR FORTE 1 1*10,PCS,0,0,0,0,0
0000175,TRIVOGLITOR FORTE 2 1*10,PCS,0,0,0,0,0
0000284,TURBO 600 TAB 1*10,PCS,10,0,0,0,0
it8045,TUSQ DX SYP 1X100ML,PCS,24,0,0,0,0
it8044,TUSQ-D COUGH LOZ.(O) 1X6,PCS,0,0,0,0,0
it10687,UD-FORT TABLETS 1*10,PCS,0,0,0,5,1
it10783,UDI1 150MG TAB 1*10,PCS,30,0,0,0,0
it10728,UDI1 300MG TAB 1*10,PCS,20,0,0,0,0
it9085,ULFREE 10 GM TUBE 1,PCS,0,0,0,0,0
0000207,UNIAZ 16 TAB 1*10,PCS,4,0,0,0,0
